Temperature,Pressure,Humidity,Sunshine,Wind Speed,Wind Direction,VOC,Noise,CO2,CH2O,O3,PM1 ,PM2.5,PM10,SO2,CO,NO2
38.18099885,104208.4785,63.90806574,10.4463236,11.69086227,164.4797058,734.1057668,39.77415927,939.2441733,39.8761638,295.4078383,39.30446586,39.31877435,124.5369966,66.67651478,8.012348352,141.1962601
32.65047277,101166.5031,20.34396974,7.577027055,19.38643625,171.0390114,131.828983,78.74481946,858.4616605,61.53101747,15.77143028,85.96034964,145.8107266,107.0624802,149.3546434,2.788181481,18.72481066
4.722444603,102965.3729,18.44715563,6.390048797,7.556784275,138.9783368,490.6193334,81.20374401,945.0204154,8.466898504,212.7179501,57.60852566,103.5004311,151.1901465,19.1018613,0.428557539,74.36145391
9.25488643,99815.22352,91.86641375,1.384735706,1.240735273,348.0142104,215.2785295,84.86042656,984.9541769,126.7070587,83.34442361,73.19744586,118.9974236,99.44481416,129.0660138,5.218445766,88.23526454
32.55683358,96173.08189,70.22802366,7.267654672,6.786105346,250.9798515,370.6031934,45.91710535,307.4690889,49.70714879,21.74146906,90.21865904,118.6595165,80.95514504,74.5975445,2.047195698,28.40951062
5.846100258,96251.85792,84.63581194,1.406446868,10.11863309,29.96030383,67.1770376,84.23718391,735.9188935,60.8310509,126.8379779,90.66545922,84.91032497,72.82614392,124.9367783,7.6026783,54.82116467
-1.525362666,101855.6529,89.10810103,4.046478907,3.238460133,310.6654644,430.313375,49.23976528,588.9875784,154.1629043,281.2131649,36.20836016,121.6484569,58.06465761,123.4834559,6.447876369,19.81194147
17.84006312,99303.05895,61.45951168,1.714103578,13.16204436,173.0015787,572.3830751,63.14028081,901.8981432,65.44423663,13.41187737,95.48287,93.41305453,67.83434771,137.8188402,9.243666413,199.2859987
36.80773871,97005.24727,56.57017166,8.304883764,19.95498778,24.75140631,638.6034632,33.03044825,476.2702914,48.4391784,180.4868507,7.363208791,54.03645366,37.06947899,48.18825164,7.851584737,149.9458686
24.80148983,99915.94547,48.73846693,2.475025366,9.03478952,197.8982119,680.3158279,32.6328653,986.7206424,33.81154983,155.4049788,40.7993783,88.55541523,82.43426197,142.7209063,1.889681953,26.61552974
18.5030585,95642.08937,38.5251929,4.702312478,7.094571135,150.1791404,844.4767474,73.22239276,729.5955787,154.9716804,263.2814077,90.10089146,84.69120206,26.58256623,26.99170925,8.021566543,13.84738216
-5.141175311,100819.714,49.11363648,10.74809733,8.014083337,315.9897858,254.6897619,56.66879868,855.4761816,25.9412516,34.36049721,31.09050358,125.2834275,53.55449249,16.88547275,6.453196744,146.664682
20.75036133,97689.93404,79.64916902,2.451796601,2.302923568,73.4380573,164.4577313,45.37754252,359.919687,90.75075205,207.6425487,30.94273778,147.4418104,154.41868,67.58425002,6.722621253,93.44651148
39.50269251,102975.591,64.17310879,6.093660768,17.66547203,297.5272594,858.9603133,41.42480976,428.4205193,101.3860232,207.2318125,33.74911708,67.54595916,78.58441796,125.1068305,8.339402571,159.4913747
-2.995799238,98103.61959,90.3270961,5.031259934,8.29651311,200.7679288,198.7821741,70.19720945,830.8825711,137.4779825,204.0332049,63.16977156,116.874695,140.2826631,73.64606394,5.780858285,185.4604472
15.91648262,99552.20149,49.90420129,0.217488493,7.745488228,19.65970916,976.0220773,30.02409264,315.3905654,126.6566965,283.2770035,46.64161368,23.96682057,149.0391516,125.2465682,4.713434792,123.8670739
33.8686536,95116.2054,64.63806208,9.513097363,13.19380546,349.8643085,850.4113179,78.35347015,871.8145901,162.1441346,248.6953834,74.03980945,118.7563917,124.6133617,110.8045868,6.40274625,45.55060035
27.03843089,95724.46888,66.81767978,0.828550876,8.840668419,184.5414879,525.8327756,34.75497637,309.7643131,8.950286785,22.17209061,90.01651104,61.99836768,192.5655934,35.36711599,3.049778547,158.6168668
24.85078705,98924.93556,63.25274461,5.691060252,12.96466938,104.7156675,982.3503537,41.48937689,759.9831873,59.28814496,146.6140267,69.04894062,15.5146228,23.85917599,142.5878356,1.907711598,191.6042312
25.1242042,99799.38835,73.23703958,6.728139539,1.228925803,168.9864631,142.5078927,53.17418372,555.5657442,56.02682376,125.4063863,24.42433842,60.854465,152.9574771,13.81326945,6.204219597,120.2439445
7.974557561,101000.2055,31.36901215,7.541117479,16.27446687,308.8288021,337.9124731,59.09152438,728.0463969,29.20338112,99.94269412,93.60478072,95.48998513,192.5815959,135.2505576,2.415098854,139.579515
4.679592213,97916.62579,56.11273998,8.263579552,18.81007906,109.7651248,656.3131943,51.29970695,787.2219849,57.83565077,140.8876503,30.12682297,26.69502348,175.2089113,49.1443001,0.891159583,74.12019206
30.46805777,101949.8189,19.38023225,3.039268602,12.97530772,69.36350274,382.506525,49.2427299,539.7326534,61.95306283,121.4163136,19.23995806,139.3648289,50.22068452,77.52147206,0.105486427,82.49026199
30.50566973,103601.224,44.60601949,0.11974532,19.09131858,46.4656489,931.9539244,87.83496072,375.5737137,104.3768924,135.376831,13.54689149,20.87413786,78.82765513,66.24102154,6.122362074,149.5843546
33.35361593,102798.5099,53.89003618,8.681323948,3.028646287,107.2293834,112.3447838,68.49478087,348.7521074,132.7408958,293.985941,58.52145536,140.2009408,51.04133118,29.91601075,3.685272956,186.2765087
35.66202763,95396.18825,68.70018336,6.427879192,9.54832379,280.8173113,571.9412405,31.40597732,712.2552158,76.22010272,35.70356268,15.80743394,108.9992525,128.2355055,56.93129563,7.54787861,129.5077936
15.56711994,99805.06947,95.54779473,10.03341244,12.03613468,169.7854915,611.322954,55.81055451,664.4587476,143.8940463,277.4469523,18.18370899,56.15970456,148.1938368,32.97549326,3.814246343,160.0711026
15.07581473,96049.30178,64.05859599,9.856660355,11.63473295,81.89337733,670.0917176,82.50052198,819.5407064,67.23306772,149.2686469,33.50289566,64.70504868,77.07327849,34.56353894,4.911434138,42.61065331
29.91475895,97420.45016,76.92345246,10.11991401,8.029235582,59.82659986,292.8829122,48.08737118,656.814857,58.05673546,190.8852512,31.75703592,113.7133111,117.1111833,32.12324122,4.130141231,50.27222715
22.49819654,104866.6259,55.56394535,5.82113592,6.761688187,119.7826115,396.3381061,35.67338069,595.712053,108.2376112,250.7530603,62.40275348,94.20595412,144.3657026,75.90752015,6.540690432,111.0865905
25.09834386,96424.95543,67.06936282,4.00354075,2.536480451,338.3727742,851.4965032,75.5030863,578.6610248,4.743272061,114.5342785,82.59080155,104.030009,95.84116699,120.7000483,3.625777704,43.54529653
29.78963347,99988.88153,16.38389945,9.498698431,7.834849011,123.4896165,235.1956305,66.36082992,318.5128318,15.95782473,134.8223533,77.32821734,64.48304631,173.7227955,87.5006549,9.641299734,130.6490633
34.50026709,101181.5573,32.89524228,5.415529356,3.253216302,355.7246673,835.5244548,64.21875047,534.8900412,83.59390872,128.7603593,29.9360232,78.29388745,158.8789884,134.5149553,9.367855167,65.41410522
6.899757843,102024.6497,42.56677839,2.201306357,14.68731353,174.6829641,584.5226518,33.21459358,983.2141103,188.5825423,118.6719965,28.30449731,148.5814478,31.63979789,97.29895084,8.495476236,160.3911975
8.779147632,100596.4868,52.52440195,10.25968823,4.17661871,64.49901058,774.0781356,38.42994059,911.4889034,144.302356,278.4035033,96.75019536,39.94920187,131.8025538,104.9543168,9.210972679,163.5409659
-5.300903008,95097.70847,14.1083871,10.59071852,1.171306106,320.810433,727.926998,67.35296377,530.5646469,17.6253139,250.3896684,5.782442951,68.49986611,62.35859917,101.8030483,4.546482916,98.11961659
18.91400705,98264.61308,22.60216878,5.595717074,11.04732276,165.7279343,247.1359206,42.46943049,711.4567835,169.2636026,41.60999706,88.57345064,50.85524626,120.3532876,70.17158301,5.410660928,44.35402066
-8.20288631,100177.1164,34.9132877,0.908396728,11.90459465,255.4816837,590.3720996,60.24420478,893.1077219,146.4601541,41.35577222,23.97420932,117.1156115,192.2399197,104.9541292,7.446716666,132.8872426
13.27990091,95878.66499,97.43794218,4.653913079,17.43826123,354.13617,874.3369952,62.69290116,608.8920357,122.1893051,134.0821593,94.99201069,116.9617676,178.2311608,15.10762324,6.991844657,198.6295335
17.13223174,98506.26931,39.82123064,9.642451914,11.53963225,18.06312612,460.510425,47.01043142,312.5705046,164.0585921,38.61063925,37.51919206,50.94236454,92.81295256,129.6784634,8.917718096,128.2922706
4.327062606,95332.03109,53.38369523,10.82128834,6.909617074,34.81004152,968.2612317,86.90550933,352.1573233,80.82196955,189.5369976,46.83341852,21.39464433,72.4724945,117.7827608,7.19167717,16.79719124
19.54166303,95785.78497,27.64879415,2.44167291,16.06023763,259.3644269,479.6043451,80.54784641,657.2749049,44.30021017,51.67056611,72.17645832,11.60057473,62.19303399,40.55834394,9.979058611,13.2858554
-8.474987503,98969.23276,64.9702064,0.803683344,10.80557786,101.4570012,185.6463548,73.34241046,978.607563,102.4046778,161.4882466,60.82855989,69.84307465,115.8526766,116.3647059,3.550207418,70.86877439
-8.132590563,96327.15754,35.2614894,10.52820544,1.585605693,66.3485029,419.9629461,34.67963198,785.2466796,109.7683511,12.09378463,35.20423632,67.44726321,40.56472159,6.833177203,8.346677648,47.1989233
31.13002803,100675.4085,28.62933206,4.672859268,11.31701121,14.17027674,954.1172861,36.36780116,349.641334,107.6652744,101.812941,57.61393701,148.374583,118.8695015,36.50075301,7.006584746,164.4797294
8.009532071,101894.6497,56.49153656,6.501131571,18.16037091,7.864816315,353.7348069,59.56688075,432.5526131,113.0147583,206.3853099,74.41715401,75.7722906,20.24005511,14.44489961,6.944725808,170.5130767
-3.646974367,103005.867,10.49552192,11.61678974,7.92625251,278.8148171,874.6932519,39.64280095,839.9262003,189.7409836,150.3712927,9.021819861,45.89857174,78.29293353,118.1329029,3.325772389,59.13756655
16.112163,97001.50244,10.68976294,0.798776735,5.926516038,48.39603385,887.1881476,88.69592781,889.007832,180.4491246,293.6981509,6.063933999,134.7721217,59.58817649,114.6017519,7.877457745,71.87250762
28.49967765,96674.82582,29.71619282,7.779816089,2.86938914,168.3794217,382.6771981,39.51121404,732.3862103,175.1434073,263.4901009,48.51635921,78.74951295,194.8193822,122.9772235,9.013722621,54.88692387
0.791051375,96045.6784,13.30492263,0.889265071,3.028910439,218.1228535,129.0947751,59.24807013,751.0962187,160.2833622,114.1305259,17.52447869,93.88458893,150.9036175,5.649845532,2.263629769,182.592684
21.14452379,101364.3025,19.72231787,4.505627142,8.655429687,154.2066482,738.3300137,51.84726341,319.8362153,188.6856215,23.19109703,68.11270769,23.39361946,82.93760848,77.67874537,6.292418687,105.5033736
-5.73262675,102064.7573,40.49745844,9.645774542,11.91359648,9.758394841,345.9366841,68.36318529,879.9711817,19.69892834,255.231627,25.33498334,63.60829703,36.71211558,107.2012486,3.982134808,134.6660384
-7.415913942,95315.86145,82.23271116,5.201666793,1.612308103,282.0605409,793.7774335,37.74218453,851.7926457,53.02465229,274.25795,46.12085515,142.1913144,113.024107,27.53316367,9.896526381,88.94159647
16.56773158,104362.1225,61.4843779,11.96618825,18.79137178,3.784760835,470.5221058,55.81898568,481.3246009,99.01118913,247.9819441,23.778739,92.53075378,58.42061864,99.21965549,4.840444877,129.8926968
17.03175608,95519.71284,56.14009534,6.708711419,15.10267235,274.280362,511.0034052,46.48230197,796.073704,169.3068986,47.10548287,57.10594065,58.23025972,116.5573183,17.1959644,2.360369721,83.31252158
21.87149507,100412.9634,36.41399409,3.853945832,11.73247837,321.5896178,789.0139364,83.26509148,450.3982245,101.0331423,299.395389,16.02507864,97.59340529,170.3652238,31.29224914,3.88039049,74.53890317
26.30456669,102090.6052,93.85783475,2.641335911,16.56877342,155.8223716,413.2451645,32.43514273,328.2311127,149.6069479,84.98942425,7.195151015,137.4575525,130.8426594,73.99053817,6.573000059,130.5512139
38.79260397,103709.6912,45.73135371,4.206246411,1.603735136,192.7952903,470.9709781,84.82364964,440.7955798,27.79198105,220.0194247,9.85750562,48.35868407,134.0819155,99.76694714,0.853284776,122.3017948
15.81501742,102140.8693,17.83834901,4.470399285,9.536777555,171.7140213,407.3809453,79.97964831,425.0402137,50.4827626,273.3301141,95.65455194,80.71634059,117.385452,26.15102341,6.07565901,65.77031129
6.147823647,103017.2808,65.53598645,0.824564133,12.60186254,140.1151027,398.9734895,47.85424299,536.4235977,146.355219,78.34926316,18.51719077,144.2166915,186.9078139,31.85738297,9.319125116,38.37620556
29.75930974,98394.50193,20.24545541,4.434890393,16.57305812,319.4728327,549.6492481,77.35743928,592.914648,32.94680178,273.3949809,72.30543405,34.13546006,187.7424832,34.64472322,8.518591598,80.02957183
3.541612563,103148.2511,41.07008285,5.570862237,15.6693912,321.8160638,818.3594723,31.87281362,655.977224,70.27118693,99.74965797,11.4529894,110.7529496,112.2901762,39.61161668,0.769968013,88.88755144
11.94857104,95801.14846,55.66707448,8.672853027,5.541384994,120.8938913,393.6798963,88.01193302,633.7277129,52.97325156,293.1598345,15.27523346,96.02734115,75.03670769,37.85030804,9.9345598,129.4500234
-6.077180933,103948.1666,88.68002722,7.880753817,18.81760339,221.4251114,548.0419845,61.59569656,489.4722242,69.97233884,91.56540591,53.34324388,105.1545184,102.7256611,62.29662073,7.017396545,183.7604651
-8.732462829,100475.9238,54.41919223,8.505187863,2.486916829,333.6867224,687.1909592,48.19686156,320.419468,141.6648098,286.4963892,49.16273836,59.17074829,53.5804242,99.79949937,1.706580161,16.87511153
38.13242073,103172.9777,73.20328894,0.100364183,17.50267237,346.3410596,305.967474,51.75499276,723.5711356,73.56943623,25.52794876,95.4001294,53.94311229,134.5419768,68.51460855,0.222919283,56.29559238
31.79900603,99523.18285,99.35351551,2.612008795,19.41880499,183.2252546,313.6466647,33.98432121,577.0213809,111.0526645,215.6888834,94.75936804,105.7893539,110.0166204,117.5162168,1.795698099,46.80602903
24.7987103,101435.777,21.83402079,7.940211461,3.543070464,163.0169299,936.7424707,89.36097084,509.0705102,19.98637541,164.3122288,79.06282104,40.17605991,38.59408601,109.2939334,8.397941615,105.4359377
10.44764722,100264.0266,34.7258373,5.807872418,14.44132128,100.3299537,737.3578447,32.35751671,906.85873,161.0035386,148.5843524,62.19967386,68.75166428,55.5766006,23.34640254,0.314229317,91.64315334
-1.335283996,102315.8952,45.5118468,0.063761708,0.805710376,345.1938743,598.3273424,69.29442739,822.7203155,73.97772513,74.81335113,48.22123015,36.34445045,106.3337521,12.08203538,2.408158306,148.5171485
-2.178147866,95816.29982,47.96453607,9.653935709,8.108456503,51.41314961,665.3340517,56.56415566,900.4358839,129.7068318,214.622779,38.83696076,11.16267776,179.7660183,132.3015268,7.597325394,56.05902338
2.512144908,95603.52084,46.99189677,9.273714879,10.32566598,208.7386474,77.83447095,86.93497309,646.4879563,145.0779203,65.33475252,94.97331696,145.8080304,121.9503297,16.57550465,5.902494305,122.9546895
17.46133324,97471.03234,91.68499023,6.581029956,11.61290452,101.7180963,637.1978173,44.75998442,391.6518765,41.93218442,170.3241208,62.27633709,70.43841701,142.6763,26.5091812,7.849083533,177.9328801
25.72979614,96595.4468,74.262938,0.797559909,18.71874496,100.4429845,534.0334296,61.92520944,787.3550053,176.934997,83.44115528,60.01189013,145.708946,81.02513895,8.209324956,7.486889988,183.0287706
23.00986884,103717.8357,64.71146927,9.198180594,13.44501375,145.7886915,568.4621958,58.94137251,444.251646,123.2448503,287.1302001,27.03060657,29.64529277,122.8540507,96.10877297,0.600953733,192.1690749
3.996694847,97192.13987,37.84354461,7.004563053,9.625559024,359.5654569,391.4526355,72.17198664,608.8607684,85.74502835,18.30304621,9.436292699,92.23134912,100.5283681,89.44373166,8.935863049,156.9196189
37.74326403,104758.6526,84.14113458,9.383519726,16.19350073,19.78787046,127.4002028,34.08061392,345.5005523,36.46703672,67.92120123,94.79291508,38.13636459,138.6433843,148.1010316,2.347615159,182.1377022
26.89484583,98368.95792,95.95544603,9.020963909,19.01065642,208.2750546,233.6722719,41.6273478,877.7158817,188.4601876,80.27007585,34.80484959,120.6103778,29.10360189,133.6051975,5.578585158,54.56086568
17.71770263,96821.17916,83.90784543,9.636024863,0.441322974,29.72597689,953.2074776,42.87388921,388.1584487,151.0136408,130.0796695,47.04595722,119.7184184,108.7940389,64.57226073,6.47845275,47.54037943
20.58603731,102896.9851,10.14085947,6.216096797,19.65042545,55.6274988,438.2645842,74.28904529,932.1682549,41.60491255,77.49177014,15.89079464,25.76500087,73.27867253,58.87994693,1.769419288,11.23273592
10.98000312,101587.0778,67.27612332,1.683894218,1.722642781,158.242659,493.348998,41.34832178,904.9614216,67.54215494,152.4912362,84.50781134,137.6890234,78.71331103,48.04354497,9.764689441,144.3004279
2.386549475,99981.95716,14.60218433,8.053889681,16.28773559,183.7656473,100.0743004,64.40950583,625.2079351,161.9348516,263.0150017,7.625024121,37.24815061,192.9651377,27.09900341,4.932743965,188.1187657
7.798633933,100553.6355,33.18464983,7.445685421,5.606695051,93.16526701,85.68791807,42.91462923,821.057743,139.1355326,216.4983922,84.2291224,95.81682782,52.88506629,25.02213021,0.670662686,45.51771556
27.89230552,102192.0178,15.35722303,8.907038246,2.643593155,113.9245671,731.3223747,81.69749701,733.6115517,153.1568585,178.1889744,18.32707621,147.9887068,76.02414546,24.18113766,9.378894243,131.0192793
-9.280325569,97284.54741,64.34159077,2.038572073,8.797112794,31.30812729,561.1899309,86.53112727,862.1529496,88.24022044,35.81092161,89.2235907,133.5355149,111.7806636,21.54663979,5.904051648,151.8273543
-4.196367975,104963.3392,71.79309221,2.339702399,12.87913159,109.1591222,533.270685,61.1095785,602.2635706,143.2952525,211.2577114,74.32840055,143.91895,175.3448507,39.87424615,7.02201266,186.2467047
-7.699867899,104747.9316,20.30388743,10.68491421,7.6190369,347.9610382,280.9683039,51.13853305,850.065939,77.29874457,58.26014245,20.64367494,57.96382797,95.00061498,49.4669514,5.29924032,132.9034426
-7.963559884,101503.2569,44.54549947,8.999733581,1.091308166,340.0946574,757.513195,44.0434665,623.7197719,42.25258339,238.0465419,58.75270932,24.78058991,153.8957506,144.4289508,8.363905752,194.3558092
32.7730292,96995.42451,51.06128581,10.89874186,11.98922279,120.5561844,209.8247502,32.98686009,958.6760515,126.535407,82.51645997,34.70234986,36.36856226,174.1473377,88.8786214,0.428021276,75.48789679
25.18289297,101802.2824,43.21477196,9.104583854,18.04806552,205.5074171,230.4380065,46.11000457,640.4604706,195.2027851,130.9441312,21.9321444,80.06928531,75.80294405,148.2013873,2.756945816,76.48642142
13.70869145,95721.98409,20.89225004,7.165863672,7.664307319,327.4543408,487.6765628,69.2541468,623.8334904,62.12019428,111.6363587,86.62230894,121.052155,90.69503304,59.00770743,4.749518728,113.1723769
-5.108291967,95306.52502,47.70530112,7.849592844,4.326655553,2.226176151,321.965869,62.01701588,849.5503031,92.19391844,259.0560353,43.33466282,31.02151019,84.18012026,71.35586173,0.858375802,82.86535741
14.58079376,97576.82889,77.6060243,10.66953509,8.851546919,291.8460853,285.0898322,86.6424767,875.1043842,134.8002742,46.69789303,42.86165286,102.3624145,169.9140456,52.06390558,7.088476026,10.27088837
13.67358854,99626.22957,16.39068981,6.945681054,0.967254221,341.413039,662.9757623,53.77663575,688.14238,108.3012564,174.0370159,21.13923411,55.30086457,27.98243515,31.51870938,3.997267799,149.0366848
-1.339906504,103682.7251,17.21620127,7.588695892,16.40975169,32.87726436,668.423158,71.63180054,425.8584694,168.6855591,51.19786674,41.39123923,57.76829013,75.51579599,25.75888263,2.799413104,152.8262379
11.69258246,102271.6907,41.92941627,1.877720592,16.52681622,58.12116697,833.2912163,59.35936485,627.4307617,152.3485413,214.3907925,87.8036004,102.6684822,142.2935404,142.0364837,0.133450583,151.9251749
9.92523672,102427.0652,94.75531405,5.687054641,11.76000927,345.868669,446.8231386,60.75457296,977.650752,11.65944077,272.4726571,39.4972275,75.37991873,121.7798299,148.0875489,7.226320086,75.55392666
20.7925049,99254.93334,70.17153821,8.596765343,7.062057779,193.5144517,119.4308365,46.06645888,827.0903351,199.6842468,136.0362196,95.40233844,123.684661,98.53208467,11.51187699,8.354712158,109.2349999
21.75468254,98459.34993,71.0802961,3.25131238,15.99566729,5.11078841,309.9830657,57.29704661,867.8138227,150.4804907,151.5467555,94.89934542,31.82859135,117.1906809,26.80015184,4.010901303,78.39496845
-7.734799511,98710.38763,42.57279918,2.427050166,11.0937405,92.74751955,981.00519,58.24709982,322.9778492,172.7806633,278.9526226,18.76537263,120.5927578,55.56522545,66.41099338,5.685757973,13.04691601
8.730630731,104876.4956,63.42947121,3.765921699,16.51864617,161.9797227,616.4456465,72.3985513,627.5016238,130.2395424,161.0875027,21.84456908,18.99293473,97.52899189,32.01835407,2.354097597,116.8652988
21.29299579,95401.09191,10.91180656,2.898007536,12.62917585,249.447208,724.2502306,86.43839995,752.6347936,171.2570256,151.403547,86.95403668,37.16754323,110.3065372,57.76265708,6.259756698,33.51452656
15.15681293,103670.315,67.24864418,2.578951644,15.68810946,263.9377361,56.98993814,49.75927665,881.0228785,22.47659499,177.7154398,42.3122873,101.86096,182.214042,23.71897073,0.220160837,25.20785158
32.82449206,100786.7541,92.19582528,5.098210114,11.97125986,358.3517447,542.2954456,32.53202811,334.4915575,69.54756711,209.8766235,5.415528317,129.6895919,66.9503293,71.19420472,4.937574581,153.5448231
22.93468158,99386.15419,65.13161215,10.89406217,8.282821364,103.5040318,85.65222466,59.77770753,896.7072199,175.2841887,40.99617878,31.01782287,45.37514788,176.2091304,44.39571934,6.47763427,11.80617846
-1.853278646,102252.5766,88.63287341,6.084715761,19.1589172,193.7592367,590.7687015,62.66767993,683.8806557,40.33104225,248.122053,61.77475435,55.80682482,135.9634521,56.02623309,9.190098555,192.2116043
-6.47156263,99866.68941,75.15757499,2.25504457,10.8222765,191.9964772,924.7323072,40.10643307,438.1197794,15.64841972,136.296458,80.93026677,85.19690476,23.66134959,18.67533446,3.87522459,107.8985192
22.12096391,103734.2324,20.85025748,0.923660033,12.10179037,146.0322934,969.998174,75.62787638,522.0786515,157.623788,30.98106787,17.67191862,39.62019291,150.4336406,67.07856735,7.67538301,196.7731218
-8.674434473,104007.0186,91.22079766,8.353873742,4.409752788,60.89828178,563.5250416,89.09574651,497.3506862,167.0972311,237.9929741,15.50142962,123.5618766,26.39933796,147.5723536,6.017101596,21.01953877
19.28877906,99217.20927,15.97994599,4.593585173,12.51301579,351.8843627,485.294565,86.74648302,671.601324,32.53044364,119.3154918,92.59880209,118.3091303,199.5286028,52.6807918,9.277419918,120.8706143
37.01151207,97768.27797,58.05707253,9.861971359,11.43215299,307.1941872,947.7662395,41.82636233,336.1799759,170.8691966,39.10657358,76.35909494,30.34083968,177.0746038,132.0822449,4.043938989,76.37213684
18.77370889,100923.5033,22.79234114,7.914129224,3.696767959,179.3998902,689.9293404,82.52179439,410.9753109,137.3535591,193.7959215,61.02906207,74.93616245,73.52187456,127.2638755,3.259043865,170.2616736
9.40849631,104123.6335,11.05359497,9.554897406,1.191741947,217.1683522,111.6543156,72.26961818,868.8851304,104.0165366,265.2380925,78.07274505,118.4758873,66.33402144,143.0484707,8.882705787,78.63231969
22.16441092,97106.62189,47.98308341,3.263352473,12.08718639,81.81397928,492.4392988,57.23079383,392.8227935,166.0500386,267.4485177,45.74116432,57.22613435,88.65939478,119.5658793,0.587519574,59.49264002
12.91264452,101229.6658,36.55366369,8.30830707,15.27384539,195.7633453,278.2327675,62.43665966,463.3773886,83.84984986,287.7224077,77.05329599,98.63495518,84.11005376,100.6415399,1.45021539,172.9350941
17.28083947,101315.6022,53.74004444,3.168743816,10.46802742,250.1892479,496.3141054,80.9760105,617.3594239,38.79879124,261.6345833,40.32128417,17.029837,87.02080731,129.2047444,0.915803902,81.18408741
37.07324044,102331.1302,61.94798981,11.26882175,4.535452506,185.4601302,482.6922934,58.80809638,661.9846217,56.97053532,10.62086661,28.18898439,95.21642647,77.2897783,15.9684787,8.44678857,13.19833077
9.30513189,96315.67685,13.93651651,7.636491378,13.33043953,356.5026614,603.0375627,52.39244215,834.5273357,101.0328037,120.2699383,74.25627502,31.3714172,131.8040132,72.11044529,0.205013491,84.15492916
38.05952819,102158.2496,21.07029656,3.894141602,1.602114532,220.0829962,388.9319658,59.59484958,613.1326987,106.2661585,247.3773482,44.86886775,126.2816655,49.56745947,148.4421546,8.630405839,134.3592311
35.2675321,104090.3252,60.27781568,3.234142348,8.836674096,133.5505365,206.056927,64.74778824,852.9052347,161.1161653,116.2133717,98.23082491,59.7629249,172.2766326,116.5920219,4.567551174,58.32831237
-0.210443261,96796.83109,40.88506179,2.291119021,3.267335168,277.9747299,528.5334629,41.34465923,732.8424149,158.2705447,184.4490669,38.20109232,49.41754078,166.2324471,144.5009298,0.139850261,92.07764256
-6.531934956,97375.43325,75.62561388,8.335691507,3.689181021,61.36650417,838.6927401,84.05446382,379.1698176,116.2733114,185.8319147,92.56410495,127.7244567,105.7669774,118.0469816,4.076287254,20.77587627
-4.961099931,104713.9509,68.70624837,2.624587356,4.045878983,138.4256929,680.8116167,70.45121693,409.4320069,156.1570967,115.8573382,93.63144211,17.02016323,173.4913938,131.8578853,1.949328326,121.7376304
-9.088908717,96809.76953,86.10439267,7.143639191,7.734141141,124.9052221,371.4494726,67.99613504,605.9236078,38.35469166,272.2974389,27.97602997,65.52523191,64.48611261,107.4467967,6.281564826,153.6960355
-5.277851962,103543.8509,72.3243544,3.175620323,1.023004112,155.4505542,938.7468716,35.96977357,577.8225752,10.01290542,155.9362202,80.83101225,61.80049568,23.16178203,115.2727906,6.82565202,88.52938667
24.15033867,99922.77856,48.69379697,7.943627338,7.955868819,281.4407373,916.5971927,66.25043629,820.4809887,174.7267645,144.7874197,46.14207799,49.87205239,131.4574265,80.86081143,4.926522947,89.84420023
-6.440567577,97472.31074,70.56699602,9.779276742,10.23414894,174.3022916,248.8809794,37.25763973,706.5159979,15.11089875,299.2789862,92.16484909,137.6456065,102.4236933,139.0144666,0.501143302,26.77367473
5.948781515,103707.499,34.78430568,9.336302918,9.665885699,285.8452021,87.44670586,34.72186051,571.6931567,49.33768595,153.1151056,47.7618059,115.1299751,122.0896183,124.630642,6.595675163,48.36876426
32.24376555,99453.05255,37.56821489,9.130215971,7.655682008,207.5360051,754.2432729,61.63865374,419.5321984,139.0637899,61.73549306,75.70885315,18.94924299,181.8810936,127.36332,8.436183958,39.38830759
-8.836403213,100148.1735,81.00866439,2.252668868,16.78293216,123.1449965,836.2297483,54.16713204,458.7859716,81.88958753,158.7901326,49.36190387,110.0562429,194.5866032,102.5863196,7.231210346,101.520676
30.72342413,98592.33369,50.17775648,1.060619364,2.906533848,291.5923477,969.4713377,65.32861621,702.8507129,175.262794,246.0648533,26.64107179,83.82187864,134.2015652,49.16409233,8.316583398,110.5585528
4.092738739,100929.5085,81.85423065,8.387385942,10.11393488,85.7842814,895.3445744,35.35333008,596.4071634,59.59595893,235.2894948,23.93826225,136.1215052,157.5300062,10.16632033,2.085044283,190.2986249
-4.091758619,96635.23873,84.01801363,4.420166566,1.240828339,80.77787273,620.5080298,55.85898377,660.4492562,2.374269334,238.6887119,45.41596345,53.81238643,35.08551803,140.6699938,8.899990603,23.91398581
24.83685827,98910.81537,87.18061039,5.188154717,1.423113578,181.6210527,553.5497223,40.4872029,419.4742047,60.13112811,215.3268974,76.77199242,90.38267995,48.92880528,89.98745058,3.289715161,123.9749149
21.44714234,104694.1232,92.49717123,0.373789114,11.47731699,93.90572855,76.4489987,89.22600516,764.0343766,115.6150098,83.72317043,62.48179109,80.10573846,151.9768649,48.23073082,0.232707661,110.0347202
33.87360068,97581.33433,48.78866985,3.114917391,11.3203685,3.271332582,284.3236245,63.66901275,896.7771186,75.18767508,260.0043849,70.41978254,78.53852687,97.64578215,26.62459064,8.449577299,108.0842886
26.75355219,101567.3666,38.69801365,0.404116846,17.56067026,233.3871098,486.6340141,71.24621166,480.5576548,106.9745512,269.098605,31.82100332,73.85475593,100.2737487,125.280859,9.424030563,175.9002646
